position_mode	model	rank	val_loss	val_ppl	val_acc	train_loss_last	train_acc_last	steps_per_sec	uc_cached_loss	uc_cached_acc	uc_cached_tokens_per_sec	uc_cache_max_diff
learned	mha	32	5.505490612983704	246.03913606737245	0.1574148688465357	5.270076274871826	0.1584424376487732	89.32964050670604	nan	nan	nan	nan
learned	linear	32	5.556230294704437	258.84522461268676	0.1529879577457905	5.329296588897705	0.15441423654556274	58.44185990971765	nan	nan	nan	nan
learned	performer	32	5.68355360031128	293.9923069945958	0.14553032517433168	5.398533344268799	0.15577411651611328	53.590193072266544	nan	nan	nan	nan
learned	lsso	32	5.6902573823928835	295.96978825028367	0.14688987508416176	5.282752990722656	0.17162472009658813	21.99063982759514	5.860005080699921	0.13988816365599632	3072.3429619550875	1.0013580322265625e-05
learned	rope-lsso	32	5.58829151391983	267.2785876618203	0.15744159333407878	5.160999298095703	0.1914568990468979	21.5409504530718	5.746060490608215	0.1538225430995226	2387.8875653363434	9.775161743164062e-06
none	linear	32	5.565301680564881	261.2039919925774	0.1533982649445534	5.134227752685547	0.16032294929027557	59.983052761369	nan	nan	nan	nan
none	performer	32	5.7025525093078615	299.631237224705	0.14854607954621316	5.485992908477783	0.1501542627811432	54.278989534378084	nan	nan	nan	nan
none	lsso	32	5.664752781391144	288.51664561548597	0.14609063901007174	5.357178211212158	0.15717539191246033	21.915920392443578	5.745615124702454	0.1495704296976328	3105.0097422732115	1.33514404296875e-05
none	rope-lsso	32	5.549459159374237	257.0984690003838	0.1556322228163481	5.23253870010376	0.16758868098258972	21.497635156005433	5.63041228055954	0.15909778513014317	2380.2555443344077	1.33514404296875e-05
