length,layer,metric,count,min,p01,p10,median,p90,p99,max
2048,6,q,384,0.883212149143219,0.883212149143219,0.8889557123184204,0.8931784629821777,0.8978046178817749,0.9001852869987488,0.9001852869987488
2048,6,contraction_slack,384,0.09981471300125122,0.09981471300125122,0.1021953821182251,0.10682153701782227,0.11104428768157959,0.116787850856781,0.116787850856781
2048,6,mu,384,1.1967287625511138,1.2036624669340512,1.328244518727039,1.4198990603566937,1.5843355371337184,1.7142452777894188,1.7223182841124807
2048,6,state_ratio,384,0.47955094439691703,0.4835158027703544,0.49799960755821643,0.5869061003120376,0.6198686953341915,0.6381711662090039,0.6419760736829319
2048,6,adjoint_ratio,384,0.4947900340243616,0.49652614701414016,0.4996950409144772,0.5035888116598473,0.5083089537161409,0.5132671800311935,0.5159444593230439
2048,6,state_bound_usage,384,0.7321617926187415,0.738929828004158,0.7596224096962348,0.8374387392776641,0.8892234956553189,0.9057514261218156,0.9076204992994674
2048,6,adjoint_bound_usage,384,0.6087014777328335,0.6134806048571773,0.6672029504782163,0.7183078295356626,0.795086736140384,0.8569531174523792,0.8602643839817817
4096,1,q,384,0.8747418522834778,0.8747418522834778,0.8809138536453247,0.8976244926452637,0.9061017036437988,0.9086789488792419,0.9086789488792419
4096,1,contraction_slack,384,0.09132105112075806,0.09132105112075806,0.09389829635620117,0.10237550735473633,0.11908614635467529,0.12525814771652222,0.12525814771652222
4096,1,mu,384,1.1973436436044875,1.2085831003404075,1.3376030740366607,1.4179795903820107,1.5463024923572883,1.6452487752135534,1.64951489419335
4096,1,state_ratio,384,0.36493547809051,0.36862817112242513,0.38855555581926526,0.43035664033145116,0.4842172279338162,0.4957489673197774,0.49849311232438587
4096,1,adjoint_ratio,384,0.48100199208810446,0.48286799887235177,0.49017879325831765,0.49728402607556144,0.5030144707198856,0.5078582735524915,0.5108593731740654
4096,1,state_bound_usage,384,0.4383161439361611,0.4484465208988505,0.5339365285978012,0.6197505498239402,0.74260340270861,0.8116561703160413,0.8150825848109254
4096,1,adjoint_bound_usage,384,0.59489092946811,0.5982836499765253,0.6646367560290549,0.7056015196440917,0.7656818834688699,0.8235627341797355,0.8292842719520448
4096,2,q,384,0.8750050067901611,0.8750050067901611,0.8802845478057861,0.8891700506210327,0.8945820331573486,0.8958367109298706,0.8958367109298706
4096,2,contraction_slack,384,0.1041632890701294,0.1041632890701294,0.10541796684265137,0.11082994937896729,0.11971545219421387,0.12499499320983887,0.12499499320983887
4096,2,mu,384,1.2244960561969498,1.2269396736968194,1.3873101373012025,1.5178491175434274,1.6661543068366036,1.7008571987793295,1.7063688128829635
4096,2,state_ratio,384,0.45121600750851354,0.4541374041806587,0.4844597180781663,0.5315643696883401,0.5877070221445458,0.6940426838790411,0.699336332276313
4096,2,adjoint_ratio,384,0.4935428261532837,0.49489452133968587,0.4973343557886574,0.501018311858404,0.505790509073453,0.509386893265424,0.5126293311695588
4096,2,state_bound_usage,384,0.6474581436101224,0.6522826315301212,0.7371187093764191,0.8200525361463167,0.8673709726990819,0.892430175272708,0.8977437201785445
